Date,Time,User,Device,Event
05/05/2024,01:15 AM,Device Event,Jedlovec Manor Upstairs,New temperature 66
05/05/2024,01:41 AM,Device Event,Jedlovec Manor Upstairs,Set to Fan Running
05/05/2024,01:47 AM,Device Event,Jedlovec Manor Upstairs,New temperature 67
05/05/2024,02:07 AM,Device Event,Jedlovec Manor - Main,New temperature 66
05/05/2024,02:11 AM,Device Event,Jedlovec Manor Upstairs,Set to System Idle
05/05/2024,02:15 AM,Device Event,Jedlovec Manor Upstairs,New temperature 66
05/05/2024,02:24 AM,Device Event,Jedlovec Manor Upstairs,Humidity 50%
05/05/2024,02:41 AM,Device Event,Jedlovec Manor Upstairs,Set to Fan Running
05/05/2024,02:48 AM,Device Event,Jedlovec Manor Upstairs,New temperature 67
05/05/2024,03:11 AM,Device Event,Jedlovec Manor Upstairs,Set to System Idle
05/05/2024,03:14 AM,Device Event,Jedlovec Manor Upstairs,New temperature 66
05/05/2024,03:34 AM,Device Event,Jedlovec Manor Upstairs,New temperature 65
05/05/2024,03:41 AM,Device Event,Jedlovec Manor Upstairs,Set to Fan Running
05/05/2024,03:44 AM,Device Event,Jedlovec Manor Upstairs,New temperature 66
05/05/2024,03:50 AM,Device Event,Jedlovec Manor Upstairs,New temperature 67
05/05/2024,04:03 AM,Device Event,Jedlovec Manor Upstairs,New temperature 66
05/05/2024,04:11 AM,Device Event,Jedlovec Manor Upstairs,Set to System Idle
05/05/2024,04:29 AM,Device Event,Jedlovec Manor Upstairs,New temperature 65
05/05/2024,04:41 AM,Device Event,Jedlovec Manor Upstairs,Set to Fan Running
05/05/2024,04:46 AM,Device Event,Jedlovec Manor Upstairs,New temperature 66
05/05/2024,05:11 AM,Device Event,Jedlovec Manor Upstairs,Set to System Idle
05/05/2024,05:13 AM,Device Event,Jedlovec Manor Upstairs,New temperature 65
05/05/2024,05:39 AM,Device Event,Jedlovec Manor Upstairs,Humidity 51%
05/05/2024,05:41 AM,Device Event,Jedlovec Manor Upstairs,Set to Fan Running
05/05/2024,05:45 AM,Device Event,Jedlovec Manor Upstairs,Cool setpoint set to 75
05/05/2024,05:45 AM,Device Event,Jedlovec Manor Upstairs,Schedule mode status set to Following Schedule - Wake
05/05/2024,05:45 AM,Device Event,Jedlovec Manor Upstairs,Heat setpoint set to 67
05/05/2024,05:45 AM,Device Event,Jedlovec Manor Upstairs,Set to Heating
05/05/2024,05:45 AM,Device Event,Jedlovec Manor Upstairs,Mode set to HEAT
05/05/2024,05:46 AM,Device Event,Jedlovec Manor Upstairs,New temperature 66
05/05/2024,05:48 AM,Device Event,Jedlovec Manor Upstairs,New temperature 67
05/05/2024,05:50 AM,Device Event,Jedlovec Manor Upstairs,Set to Fan Running
05/05/2024,05:55 AM,Scheduled Event,Jedlovec Manor upstairs ,Switched to 'Day'
05/05/2024,05:55 AM,System Event,Day,'Day' Mode Activated
05/05/2024,05:59 AM,Device Event,Jedlovec Manor Upstairs,Set to Heating
05/05/2024,06:05 AM,Device Event,Jedlovec Manor Upstairs,Set to Fan Running
05/05/2024,06:11 AM,Device Event,Jedlovec Manor - Main,New temperature 65
05/05/2024,06:13 AM,Device Event,Jedlovec Manor Upstairs,Set to Heating
05/05/2024,06:13 AM,Device Event,Jedlovec Manor Upstairs,New temperature 66
05/05/2024,06:15 AM,Device Event,Jedlovec Manor Upstairs,New temperature 67
05/05/2024,06:19 AM,Device Event,Jedlovec Manor Upstairs,Set to Fan Running
05/05/2024,06:19 AM,Device Event,Jedlovec Manor Upstairs,Set to System Idle
05/05/2024,06:25 AM,Device Event,Jedlovec Manor - Main,Humidity 49%
05/05/2024,06:27 AM,Device Event,Jedlovec Manor Upstairs,Set to Heating
05/05/2024,06:27 AM,Device Event,Jedlovec Manor Upstairs,New temperature 66
05/05/2024,06:31 AM,Device Event,Jedlovec Manor Upstairs,New temperature 67
05/05/2024,06:35 AM,Device Event,Jedlovec Manor Upstairs,Set to Fan Running
05/05/2024,06:35 AM,Device Event,Jedlovec Manor Upstairs,Set to System Idle
05/05/2024,06:42 AM,Device Event,Jedlovec Manor Upstairs,Set to Heating
05/05/2024,06:43 AM,Device Event,Jedlovec Manor Upstairs,New temperature 66
05/05/2024,06:45 AM,Device Event,Jedlovec Manor Upstairs,New temperature 67
05/05/2024,06:46 AM,Device Event,Jedlovec Manor - Main,New temperature 66
05/05/2024,06:49 AM,Device Event,Jedlovec Manor Upstairs,Set to Fan Running
05/05/2024,06:49 AM,Device Event,Jedlovec Manor Upstairs,Set to System Idle
05/05/2024,06:52 AM,Device Event,Jedlovec Manor - Main,New temperature 65
05/05/2024,06:57 AM,Device Event,Jedlovec Manor Upstairs,Set to Heating
05/05/2024,07:01 AM,Device Event,Jedlovec Manor - Main,New temperature 66
05/05/2024,07:04 AM,Device Event,Jedlovec Manor Upstairs,Set to Fan Running
05/05/2024,07:04 AM,Device Event,Jedlovec Manor Upstairs,Set to System Idle
05/05/2024,07:10 AM,Device Event,Jedlovec Manor Upstairs,Set to Fan Running
05/05/2024,07:13 AM,Device Event,Jedlovec Manor Upstairs,Set to Heating
05/05/2024,07:15 AM,Device Event,Jedlovec Manor - Main,Cool setpoint set to 85
05/05/2024,07:15 AM,Device Event,Jedlovec Manor - Main,Heat setpoint set to 63
05/05/2024,07:15 AM,Device Event,Jedlovec Manor - Main,Schedule mode status set to Following Schedule - Away
05/05/2024,07:20 AM,Device Event,Jedlovec Manor Upstairs,Set to Fan Running
05/05/2024,07:20 AM,Device Event,Jedlovec Manor Upstairs,Set to System Idle
05/05/2024,07:24 AM,Device Event,Jedlovec Manor - Main,New temperature 65
05/05/2024,07:29 AM,Device Event,Jedlovec Manor Upstairs,Set to Heating
05/05/2024,07:30 AM,Device Event,Jedlovec Manor Upstairs,Schedule mode status set to Following Schedule - Home
05/05/2024,07:30 AM,Device Event,Jedlovec Manor Upstairs,Set to Fan Running
05/05/2024,07:30 AM,Device Event,Jedlovec Manor Upstairs,New temperature 66
05/05/2024,07:30 AM,Device Event,Jedlovec Manor Upstairs,Cool setpoint set to 80
05/05/2024,07:30 AM,Device Event,Jedlovec Manor Upstairs,Heat setpoint set to 60
05/05/2024,07:32 AM,Device Event,Jedlovec Manor - Main,New temperature 66
05/05/2024,07:33 AM,Device Event,Jedlovec Manor Upstairs,New temperature 65
05/05/2024,07:48 AM,Device Event,Jedlovec Manor Upstairs,Set to Fan Running
05/05/2024,07:48 AM,Device Event,Jedlovec Manor Upstairs,New temperature 66
05/05/2024,07:54 AM,Device Event,Jedlovec Manor Upstairs,New temperature 67
05/05/2024,08:11 AM,Device Event,Jedlovec Manor Upstairs,Set to System Idle
05/05/2024,08:15 AM,Device Event,Jedlovec Manor Upstairs,New temperature 66
05/05/2024,08:17 AM,Device Event,Jedlovec Manor Upstairs,Humidity 52%
05/05/2024,08:25 AM,Device Event,Jedlovec Manor Upstairs,Humidity 53%
05/05/2024,08:31 AM,Device Event,Jedlovec Manor Upstairs,Humidity 54%
05/05/2024,08:37 AM,Device Event,Jedlovec Manor Upstairs,Humidity 55%
05/05/2024,08:41 AM,Device Event,Jedlovec Manor Upstairs,Set to Fan Running
05/05/2024,08:41 AM,Device Event,Jedlovec Manor - Main,New temperature 65
05/05/2024,08:46 AM,Device Event,Jedlovec Manor Upstairs,Humidity 56%
05/05/2024,08:46 AM,Device Event,Jedlovec Manor Upstairs,New temperature 67
05/05/2024,08:47 AM,Device Event,Jedlovec Manor - Main,New temperature 66
05/05/2024,08:56 AM,Device Event,Jedlovec Manor Upstairs,New temperature 66
05/05/2024,08:59 AM,Device Event,Jedlovec Manor Upstairs,New temperature 67
05/05/2024,09:03 AM,Device Event,Jedlovec Manor Upstairs,Humidity 57%
05/05/2024,09:03 AM,Device Event,Jedlovec Manor Upstairs,New temperature 66
05/05/2024,09:11 AM,Device Event,Jedlovec Manor Upstairs,Set to System Idle
05/05/2024,09:20 AM,Device Event,Jedlovec Manor Upstairs,New temperature 65
05/05/2024,09:41 AM,Device Event,Jedlovec Manor Upstairs,Set to Fan Running
05/05/2024,09:45 AM,Device Event,Jedlovec Manor Upstairs,New temperature 66
05/05/2024,09:59 AM,Device Event,Jedlovec Manor Upstairs,New temperature 65
05/05/2024,10:10 AM,Device Event,Jedlovec Manor Upstairs,New temperature 66
05/05/2024,10:11 AM,Device Event,Jedlovec Manor Upstairs,Set to System Idle
05/05/2024,10:14 AM,Device Event,Jedlovec Manor Upstairs,New temperature 65
05/05/2024,10:41 AM,Device Event,Jedlovec Manor Upstairs,Set to Fan Running
05/05/2024,11:11 AM,Device Event,Jedlovec Manor Upstairs,Set to System Idle
05/05/2024,11:20 AM,Device Event,Jedlovec Manor Upstairs,New temperature 64
05/05/2024,11:28 AM,Device Event,Jedlovec Manor Upstairs,New temperature 65
05/05/2024,11:35 AM,Device Event,Jedlovec Manor Upstairs,New temperature 64
05/05/2024,11:41 AM,Device Event,Jedlovec Manor Upstairs,Set to Fan Running
05/05/2024,11:42 AM,Device Event,Jedlovec Manor Upstairs,New temperature 65
05/05/2024,11:49 AM,Device Event,Jedlovec Manor Upstairs,New temperature 66
05/05/2024,11:50 AM,Device Event,Jedlovec Manor Upstairs,Humidity 56%
05/05/2024,11:56 AM,Device Event,Jedlovec Manor Upstairs,New temperature 65
05/05/2024,12:08 PM,Device Event,Jedlovec Manor Upstairs,New temperature 66
05/05/2024,12:11 PM,Device Event,Jedlovec Manor Upstairs,Set to System Idle
05/05/2024,12:14 PM,Device Event,Jedlovec Manor Upstairs,New temperature 65
05/05/2024,12:31 PM,Device Event,Jedlovec Manor Upstairs,New temperature 66
05/05/2024,12:41 PM,Device Event,Jedlovec Manor Upstairs,Set to Fan Running
05/05/2024,01:11 PM,Device Event,Jedlovec Manor Upstairs,Set to System Idle
05/05/2024,01:20 PM,Device Event,Jedlovec Manor Upstairs,Humidity 55%
05/05/2024,01:22 PM,Device Event,Jedlovec Manor Upstairs,New temperature 65
05/05/2024,01:27 PM,Device Event,Jedlovec Manor Upstairs,New temperature 66
05/05/2024,01:41 PM,Device Event,Jedlovec Manor Upstairs,Set to Fan Running
05/05/2024,01:59 PM,Device Event,Jedlovec Manor Upstairs,New temperature 65
05/05/2024,02:11 PM,Device Event,Jedlovec Manor Upstairs,Set to System Idle
05/05/2024,02:15 PM,Device Event,Jedlovec Manor - Main,New temperature 67
05/05/2024,02:18 PM,Device Event,Jedlovec Manor - Main,New temperature 66
05/05/2024,02:38 PM,Device Event,Jedlovec Manor - Main,New temperature 67
05/05/2024,02:41 PM,Device Event,Jedlovec Manor Upstairs,Set to Fan Running
05/05/2024,02:41 PM,Device Event,Jedlovec Manor - Main,New temperature 66
05/05/2024,02:43 PM,Device Event,Jedlovec Manor Upstairs,New temperature 66
05/05/2024,02:51 PM,Device Event,Jedlovec Manor Upstairs,New temperature 65
05/05/2024,02:58 PM,Device Event,Jedlovec Manor - Main,Humidity 50%
05/05/2024,03:00 PM,Device Event,Jedlovec Manor - Main,Cool setpoint set to 82
05/05/2024,03:00 PM,Device Event,Jedlovec Manor - Main,Heat setpoint set to 60
05/05/2024,03:00 PM,Device Event,Jedlovec Manor - Main,Schedule mode status set to Following Schedule - Activities
05/05/2024,03:11 PM,Device Event,Jedlovec Manor Upstairs,Set to System Idle
05/05/2024,03:41 PM,Device Event,Jedlovec Manor Upstairs,Set to Fan Running
05/05/2024,03:46 PM,Device Event,Jedlovec Manor Upstairs,Humidity 54%
05/05/2024,04:11 PM,Device Event,Jedlovec Manor Upstairs,Set to System Idle
05/05/2024,04:41 PM,Device Event,Jedlovec Manor Upstairs,Set to Fan Running
05/05/2024,05:11 PM,Device Event,Jedlovec Manor Upstairs,Set to System Idle
05/05/2024,05:18 PM,Device Event,Jedlovec Manor Upstairs,New temperature 64
05/05/2024,05:33 PM,Device Event,Jedlovec Manor - Main,Humidity 49%
05/05/2024,05:41 PM,Device Event,Jedlovec Manor Upstairs,Set to Fan Running
05/05/2024,05:43 PM,Device Event,Jedlovec Manor Upstairs,New temperature 65
05/05/2024,05:57 PM,Device Event,Jedlovec Manor Upstairs,New temperature 64
05/05/2024,06:11 PM,Device Event,Jedlovec Manor Upstairs,Set to System Idle
05/05/2024,06:30 PM,Device Event,Jedlovec Manor Upstairs,Schedule mode status set to Following Schedule - Evening
05/05/2024,06:30 PM,Device Event,Jedlovec Manor Upstairs,New temperature 65
05/05/2024,06:30 PM,Device Event,Jedlovec Manor Upstairs,Cool setpoint set to 75
05/05/2024,06:30 PM,Device Event,Jedlovec Manor Upstairs,Heat setpoint set to 65
05/05/2024,06:30 PM,Device Event,Jedlovec Manor Upstairs,Set to Heating
05/05/2024,06:35 PM,Device Event,Jedlovec Manor Upstairs,Set to Fan Running
05/05/2024,06:35 PM,Device Event,Jedlovec Manor Upstairs,Set to System Idle
05/05/2024,06:38 PM,Device Event,Jedlovec Manor - Main,New temperature 65
05/05/2024,06:40 PM,Device Event,Jedlovec Manor - Main,New temperature 66
05/05/2024,06:42 PM,Device Event,Jedlovec Manor - Main,New temperature 65
05/05/2024,06:51 PM,Device Event,Jedlovec Manor Upstairs,Set to Fan Running
05/05/2024,06:55 PM,Device Event,Jedlovec Manor Upstairs,New temperature 66
05/05/2024,06:56 PM,Device Event,Jedlovec Manor - Main,New temperature 66
05/05/2024,07:00 PM,Device Event,Jedlovec Manor - Main,New temperature 65
05/05/2024,07:00 PM,Device Event,Jedlovec Manor Upstairs,New temperature 65
05/05/2024,07:03 PM,Device Event,Jedlovec Manor - Main,New temperature 66
05/05/2024,07:08 PM,Device Event,Jedlovec Manor - Main,New temperature 65
05/05/2024,07:11 PM,Device Event,Jedlovec Manor Upstairs,Set to System Idle
05/05/2024,07:12 PM,Device Event,Jedlovec Manor - Main,New temperature 66
05/05/2024,07:21 PM,Device Event,Jedlovec Manor Upstairs,Set to Heating
05/05/2024,07:24 PM,Device Event,Jedlovec Manor Upstairs,Set to Fan Running
05/05/2024,07:24 PM,Device Event,Jedlovec Manor Upstairs,Set to System Idle
05/05/2024,07:27 PM,Device Event,Jedlovec Manor Upstairs,Humidity 55%
05/05/2024,07:31 PM,Device Event,Jedlovec Manor Upstairs,Humidity 56%
05/05/2024,07:36 PM,Device Event,Jedlovec Manor Upstairs,Humidity 57%
05/05/2024,07:37 PM,Device Event,Jedlovec Manor - Main,New temperature 65
05/05/2024,07:39 PM,Device Event,Jedlovec Manor Upstairs,Humidity 58%
05/05/2024,07:44 PM,Device Event,Jedlovec Manor Upstairs,Humidity 59%
05/05/2024,07:45 PM,Device Event,Jedlovec Manor Upstairs,Set to Fan Running
05/05/2024,07:50 PM,Device Event,Jedlovec Manor Upstairs,Humidity 60%
05/05/2024,07:50 PM,Device Event,Jedlovec Manor Upstairs,New temperature 66
05/05/2024,07:51 PM,Device Event,Jedlovec Manor - Main,Humidity 50%
05/05/2024,07:52 PM,Device Event,Jedlovec Manor - Main,New temperature 66
05/05/2024,07:58 PM,Device Event,Jedlovec Manor Upstairs,Humidity 61%
05/05/2024,08:00 PM,Device Event,Jedlovec Manor - Main,Schedule mode status set to Following Schedule - Sleep
05/05/2024,08:03 PM,Device Event,Jedlovec Manor Upstairs,New temperature 65
05/05/2024,08:04 PM,Scheduled Event,Jedlovec Manor upstairs ,Switched to 'Night'
05/05/2024,08:04 PM,System Event,Night,'Night' Mode Activated
05/05/2024,08:04 PM,Device Event,Jedlovec Manor - Main,New temperature 65
05/05/2024,08:08 PM,Device Event,Jedlovec Manor Upstairs,Humidity 62%
05/05/2024,08:11 PM,Device Event,Jedlovec Manor Upstairs,Set to System Idle
05/05/2024,08:23 PM,Device Event,Jedlovec Manor Upstairs,Set to Heating
05/05/2024,08:26 PM,Device Event,Jedlovec Manor Upstairs,Set to Fan Running
05/05/2024,08:26 PM,Device Event,Jedlovec Manor Upstairs,Set to System Idle
05/05/2024,08:40 PM,Device Event,Jedlovec Manor Upstairs,Humidity 63%
05/05/2024,08:42 PM,Device Event,Jedlovec Manor Upstairs,Set to System Idle
05/05/2024,08:44 PM,Device Event,Jedlovec Manor Upstairs,Set to Fan Running
05/05/2024,08:47 PM,Device Event,Jedlovec Manor - Main,New temperature 66
05/05/2024,08:50 PM,Device Event,Jedlovec Manor Upstairs,New temperature 66
05/05/2024,08:54 PM,Device Event,Jedlovec Manor Upstairs,Humidity 62%
05/05/2024,09:01 PM,Device Event,Jedlovec Manor Upstairs,Humidity 61%
05/05/2024,09:04 PM,Device Event,Jedlovec Manor - Main,New temperature 65
05/05/2024,09:10 PM,Device Event,Jedlovec Manor Upstairs,Humidity 60%
05/05/2024,09:11 PM,Device Event,Jedlovec Manor Upstairs,Set to System Idle
05/05/2024,09:13 PM,Device Event,Jedlovec Manor Upstairs,New temperature 65
05/05/2024,09:20 PM,Device Event,Jedlovec Manor Upstairs,Set to Heating
05/05/2024,09:23 PM,Device Event,Jedlovec Manor - Main,New temperature 66
05/05/2024,09:23 PM,Device Event,Jedlovec Manor Upstairs,Set to Fan Running
05/05/2024,09:35 PM,Device Event,Jedlovec Manor Upstairs,Set to System Idle
05/05/2024,09:44 PM,Device Event,Jedlovec Manor Upstairs,Set to Fan Running
05/05/2024,09:49 PM,Device Event,Jedlovec Manor Upstairs,New temperature 66
05/05/2024,09:54 PM,Device Event,Jedlovec Manor Upstairs,Humidity 59%
05/05/2024,09:59 PM,Device Event,Jedlovec Manor - Main,New temperature 65
05/05/2024,10:00 PM,Device Event,Jedlovec Manor Upstairs,Schedule mode status set to Following Schedule - Sleep
05/05/2024,10:01 PM,Device Event,Jedlovec Manor Upstairs,Cool setpoint set to 76
05/05/2024,10:01 PM,Device Event,Jedlovec Manor Upstairs,Heat setpoint set to 64
05/05/2024,10:06 PM,Device Event,Jedlovec Manor Upstairs,Humidity 58%
05/05/2024,10:11 PM,Device Event,Jedlovec Manor Upstairs,Set to System Idle
05/05/2024,10:15 PM,Device Event,Jedlovec Manor Upstairs,New temperature 65
05/05/2024,10:20 PM,Device Event,Jedlovec Manor Upstairs,New temperature 64
05/05/2024,10:28 PM,Device Event,Jedlovec Manor Upstairs,New temperature 65
05/05/2024,10:41 PM,Device Event,Jedlovec Manor Upstairs,Set to Fan Running
05/05/2024,10:46 PM,Device Event,Jedlovec Manor Upstairs,New temperature 66
05/05/2024,10:50 PM,Device Event,Jedlovec Manor Upstairs,New temperature 67
05/05/2024,10:56 PM,Device Event,Jedlovec Manor Upstairs,New temperature 66
05/05/2024,11:05 PM,Device Event,Jedlovec Manor Upstairs,Humidity 57%
05/05/2024,11:11 PM,Device Event,Jedlovec Manor Upstairs,Set to System Idle
05/05/2024,11:15 PM,Device Event,Jedlovec Manor Upstairs,New temperature 65
05/05/2024,11:17 PM,Device Event,Jedlovec Manor Upstairs,New temperature 64
05/05/2024,11:41 PM,Device Event,Jedlovec Manor Upstairs,Set to Fan Running
05/05/2024,11:43 PM,Device Event,Jedlovec Manor Upstairs,New temperature 65
05/05/2024,11:47 PM,Device Event,Jedlovec Manor Upstairs,New temperature 66
05/06/2024,12:02 AM,Device Event,Jedlovec Manor Upstairs,Humidity 56%
05/06/2024,12:09 AM,Device Event,Jedlovec Manor Upstairs,New temperature 65
05/06/2024,12:11 AM,Device Event,Jedlovec Manor Upstairs,Set to System Idle
05/06/2024,12:15 AM,Device Event,Jedlovec Manor Upstairs,New temperature 64
05/06/2024,12:41 AM,Device Event,Jedlovec Manor Upstairs,Set to Fan Running
05/06/2024,12:44 AM,Device Event,Jedlovec Manor Upstairs,New temperature 65
05/06/2024,12:47 AM,Device Event,Jedlovec Manor Upstairs,New temperature 66
05/06/2024,01:11 AM,Device Event,Jedlovec Manor Upstairs,Set to System Idle
05/06/2024,01:11 AM,Device Event,Jedlovec Manor Upstairs,New temperature 65
05/06/2024,01:15 AM,Device Event,Jedlovec Manor Upstairs,New temperature 64
05/06/2024,01:22 AM,Device Event,Jedlovec Manor Upstairs,Set to Heating
05/06/2024,01:25 AM,Device Event,Jedlovec Manor Upstairs,Set to Fan Running
05/06/2024,01:25 AM,Device Event,Jedlovec Manor Upstairs,Set to System Idle
05/06/2024,01:44 AM,Device Event,Jedlovec Manor Upstairs,Set to Fan Running
05/06/2024,01:51 AM,Device Event,Jedlovec Manor Upstairs,Humidity 57%
05/06/2024,01:56 AM,Device Event,Jedlovec Manor Upstairs,Set to Heating
05/06/2024,02:01 AM,Device Event,Jedlovec Manor Upstairs,Set to Fan Running
05/06/2024,02:06 AM,Device Event,Jedlovec Manor Upstairs,Humidity 58%
05/06/2024,02:16 AM,Device Event,Jedlovec Manor Upstairs,Set to System Idle
05/06/2024,02:41 AM,Device Event,Jedlovec Manor Upstairs,Set to Fan Running
05/06/2024,02:54 AM,Device Event,Jedlovec Manor Upstairs,Set to Heating
05/06/2024,02:58 AM,Device Event,Jedlovec Manor Upstairs,Set to Fan Running
05/06/2024,03:04 AM,Device Event,Jedlovec Manor Upstairs,Humidity 59%
05/06/2024,03:16 AM,Device Event,Jedlovec Manor Upstairs,Set to System Idle
05/06/2024,03:41 AM,Device Event,Jedlovec Manor Upstairs,Set to Fan Running
05/06/2024,03:50 AM,Device Event,Jedlovec Manor Upstairs,Set to Fan Running
05/06/2024,03:55 AM,Device Event,Jedlovec Manor Upstairs,Set to Heating
05/06/2024,03:59 AM,Device Event,Jedlovec Manor Upstairs,Set to Fan Running
05/06/2024,04:16 AM,Device Event,Jedlovec Manor Upstairs,Set to System Idle
